Component1, Component2, Component3, Component4, Component5, Component6, Component7, Component8, Component9, Component10, Class, Class
4.170379210742994, -2.6165358533973726, -2.1699129053382498, 0.704924474698063, 2.3260025245667983, 1.47238307106502, -0.16817996315059108, -1.700220199529634, 0.46007880768055465, 1.461258899563363, R, R
1.3638761892293807, -2.686255352655576, 1.6227058255714406, -0.6188661503771731, 1.2987483570233018, -0.6347701157864346, 1.2838879723377274, 0.7421530311398874, -0.5455241137786023, 0.38182349030535295, M, R
6.001218625756151, 0.40923665970512596, -2.410907045927103, -0.026062637608174875, 2.1691736778607176, -2.049975530594231, 1.9397274140640826, 2.3578049477119434, 1.0913308095068306, -0.8964797901637258, R, R
2.9421482738479456, -4.117311173791494, -0.8751048870940107, 0.9833305641484471, -0.5761923875290822, -1.2108655264575316, -0.39925099145138165, -1.6860332463472159, -0.06632661776188617, 2.0674602897816996, R, R
4.065228303085353, 6.293231757566859, -2.334490218411794, 6.000765009192544, 0.6048531038484257, 2.323305253765403, -3.162433107960359, 1.9433944918924402, 0.4585831552472045, 1.8514539873226352, M, M
-4.5604415408877506, -1.220386040999487, -0.10929721355633137, -2.454732737044622, 1.001336229895995, -0.22882147915860318, -0.9602007076988558, -0.8834730722019297, 0.885861527351308, 1.0298039248769109, R, R
4.187094486850068, 3.756358951226432, 2.6061765549732208, -3.6163593090199804, -0.8796065851508249, 0.362461718269635, 0.8818516519960603, -1.431326149623289, -1.5858632093662415, 2.0398776133957464, M, M
-3.0691892618393335, -0.7516853570337678, -1.5747452861099536, 0.17062740846813282, 0.7602415792840029, -2.636309583532673, 0.12375348996447487, -0.763774965427471, 1.0092151115939223, 2.670941087794371, M, M
-2.1259609134047177, -1.7587493752257843, 1.271379473498326, -0.7229938502356217, -0.8815853498523578, -1.3488568776509846, 0.30405820222334545, -1.8848623370186093, -0.28236688149246, 0.2888800956341178, R, R
-3.662187647528465, 0.22987380012989891, 2.6361957814483334, -0.8159346006331146, 1.1367587697103612, 0.49663754537706367, -0.659438909018557, -0.9223952665967131, 0.5895324110972768, -0.6079374102713929, M, M
-1.689337637853758, -0.6982866436978306, -0.6170351875269776, -1.4571147533999234, -2.234959925046723, 0.7130053297763802, -1.88093319684343, 0.8931248301195052, 0.6988064713912199, -0.6646592351004453, R, R
0.708299711284783, -1.1581177271334295, 0.1396365678122991, 1.6365062603369094, -0.7028092924243806, 1.100786320857005, -0.4791855389927127, -2.1190950062822234, -0.6487802369520961, -1.3524436154068598, R, R
-1.2513217152069438, 2.0483432990081574, -2.133655461246773, 0.44339135202233365, 3.4586100289014983, 0.8043746825651333, 1.3053261503434992, -0.3762590444440424, -0.7754139836996414, 0.32107890160968944, R, M
1.4103574788154567, -3.279393177814318, -1.196220886073887, 0.08654129669691422, 2.622010192893135, 1.2760717798841423, 1.3283793732772482, 2.097877705789779, -0.8720109997738521, -0.9659085599429549, M, M
0.03554062882108749, 0.6581839984052923, 3.972798055597385, 2.6374955539902376, 1.2436378470368636, 0.5033751644870716, 0.9008164679081674, 1.2352653717440831, -2.2372632436603572, -1.5590463055005888, M, M
-0.13672503452406987, -5.5303810707832195, -0.8927933307378504, -0.12947578508289653, 0.7880436748905192, 1.9675390705945055, -1.8222139920534957, -0.496958581059151, -0.15252320158010052, 0.6684467989770257, R, R
0.10241258222439678, 3.128954968125509, 4.9490163413642, 2.780580307949811, 1.1294765214670197, 1.4678532764254788, 0.27644439047160696, 2.178156232865287, -1.391909567497532, -2.0119450769735043, M, M
-0.5973562112103644, 7.089591522093335, 0.7930524790864318, 5.309733638713363, -0.3298187176703643, 2.440440003663503, -2.2214671690250296, -1.7614602573904605, -0.6815064707355072, -1.1280316037302038, R, R
-0.14454119962075837, 1.132082740595399, 2.271867000130517, 0.14267059064834983, 2.786844387259064, 0.11003213967315784, -0.7593220183571497, 1.2293511991468826, -1.628661094061099, -2.6078475271855543, M, M
0.7000042698851364, -5.587482215148922, -1.6434886766072305, 0.08031395264446979, 1.293312165748807, 2.1970355394452126, -1.2236718669883744, -0.5494313063387333, -0.5530974260377606, 1.6117269942992833, R, R
9.343446476512495, -0.186228992488331, 2.8963074633890007, 1.4326828893909165, 1.7685876978386146, -1.1675725990780377, 1.2043227183803673, 0.4865975045136142, -0.11098158070774544, 0.8575453388204427, M, M
0.8270796823284622, 0.9489954150462215, 4.278831876902073, 2.636169345938322, 1.890140721935844, -0.04755614950932688, 0.812729937146237, 1.56123976296526, -2.1527097388352905, -1.3547495018968752, M, M
-2.216960782626924, -1.8353929205348616, 4.03704956504346, 0.2808315621276738, 0.35674892870596125, 0.45831946373308247, -0.6421454496151504, 1.065193957602048, 0.06798027649414622, 0.16515762484078356, M, M
0.7408285556415258, -1.8682353611142113, -0.9747114674200877, -1.4341130061219778, 1.8072502584436183, 1.2665097762904403, 0.977184250774052, -0.4955271141890455, -1.2948526981817094, -1.561103961739382, R, M
-0.8139312102497734, -3.9298858609384664, 2.611123845685532, 0.915300038975397, -1.2527556494326775, 0.3136265097735526, -0.8323813875323861, 0.5183657672210323, -0.692779282001733, -0.05784335843700882, M, M
-0.4459393654966394, -5.593379814140209, -1.3021479108407852, -0.5641331732823822, 0.36231071882909355, 1.763985868786454, -1.1110027665091038, -0.006089014521050352, 0.3538815238938823, 0.4285483950008345, R, R
6.437749400366501, 3.0429337465669297, 4.1467835307385466, -1.3984302490651324, 0.1212226851507552, -0.5340371034340701, 1.421903091947051, -2.7205902453105724, -1.5776866674403776, 0.8280593405145021, M, M
6.0380190394353495, 2.5338492076412686, -3.936941153872958, 3.006218143835967, 0.9296851189578657, -0.7465015965346595, 2.4594327008970542, -0.025304144742829247, -1.7787350965976207, 0.7646775082707797, R, R
-0.7983181576306869, 0.19432618098347296, 0.3703008167592611, -4.325006995992813, 1.9824765927461867, -0.4451700306370602, -0.12238290789124631, 0.40480824674066423, 1.1278233844225336, -0.12555749564582103, M, M
-1.7157090656453753, -3.3463365085787298, 3.02691743435027, -0.9206097754549534, -0.010450993742357167, -0.36759947672931287, -0.008326623271514491, 1.7001998274117658, -0.8905176947820017, 0.6976919523906786, M, M
6.669867531356342, -0.5788549545820887, -5.392064280128592, 1.1415936937469702, -0.7838795279786063, 0.5019054427105235, 1.5138101863363853, -0.5601079208541215, 0.14347888955483162, -0.5045798773233032, R, R
5.738723012032748, 1.8560891240315336, 1.6488873476731705, -3.370565179536545, -1.537438528424979, -2.311606649632049, 0.6236541445307026, -1.365652763627274, -1.9150145533741334, 1.4169025773644903, M, M
3.9785218204506414, -2.5920495109470276, -0.844636353252654, -0.666713161541759, 2.141465027081987, -1.3899239652380373, 0.5853724372528544, 3.673813158677386, 1.057907049998508, -0.22928630056551186, M, M
0.370555422191211, -0.3298489670137323, -2.703011237610577, -0.7399037581757144, 0.30293703574201125, 0.06743952935548686, -0.23419857381751832, 1.7546049111795057, -0.7920300024669108, -2.500163448830247, R, R
2.9482717216650616, -0.9291293625659915, -2.047390260838112, 1.5043323336562577, 2.1675186517478764, 1.2087724540687896, -0.16872904527016083, -2.6504764290421776, -0.08821220478358124, 0.37678825735675575, R, R
0.030532055768975795, -3.7114600871090606, 0.35008908717641085, 0.3826774564171467, -1.4295759787313624, -0.06210423839566404, -0.02265244587916553, -0.17076890326908364, -0.5312471758852075, -0.3969094199778476, M, R
-2.640611305201551, -2.221509158949048, 3.7360965748512704, 0.16493235823738472, -0.42361164391651784, 0.17461015105988564, -0.18315340859361948, 1.3727565451559232, -0.15845161897653834, 0.3148837831442232, M, M
-0.4177232722619641, -4.092572344832009, 2.7434711788137114, -0.012051359901307795, -1.7243080174026075, 1.2489995535021812, -0.7035663972252398, -0.8168263741283807, -1.1653033836009634, 0.1657304463556589, M, M
-0.21283266527732853, -4.362621886129392, -0.7530614158151505, -1.3379001866149236, 0.056426931183396214, -0.1872397295079193, 0.1747445609666267, 2.4777331170601724, 0.9170217249888668, -0.44311097578474046, R, R
5.442476099176717, 7.120017631851825, -1.5943992855806266, 2.860327186095329, 0.6652965385789918, -0.11705650478567806, -2.9386238286547925, 2.434475263157828, -2.3242488111145354, -0.5299320954212354, M, M
2.8639724686837544, -5.936008484433214, -2.256475001969194, 0.49649756685670393, -1.3760399127695038, 0.09109496102017209, -0.519837145503881, -1.0249562719364338, -0.47178639224865426, 0.12320402620963308, R, R
